"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Nederlands","","1749381055","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","top 0010","","1749381077","0","12",
"packs","71","top 0025","","1749381077","0","12",
"packs","72","top 0050","","1749381077","0","12",
"packs","73","top 0100","","1749381077","0","12",
"packs","74","top 0250","","1749381077","0","12",
"packs","75","top 0500","","1749381077","0","12",
"packs","76","top 1000","","1749381077","0","12",
"packs","77","top 2500","","1749381077","0","12",
"packs","78","top 5000","","1749381077","0","12",
"cards","12395","plooien",".","78","0","1749381835","**plooien** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plooien/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plooien)","0"
"cards","12396","plukken",".","78","0","1749381835","**plukken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/plukken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=plukken)","0"
"cards","12397","pol",".","78","0","1749381835","**pol** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pol/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pol)","0"
"cards","12398","pomp",".","78","0","1749381835","**pomp** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pomp/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pomp)","0"
"cards","12399","poort",".","78","0","1749381835","**poort** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/poort/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=poort)","0"
"cards","12400","poot",".","78","0","1749381835","**poot** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/poot/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=poot)","0"
"cards","12401","pop",".","78","0","1749381835","**pop** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pop/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pop)","0"
"cards","12402","popmuziek",".","78","0","1749381835","**popmuziek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/popmuziek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=popmuziek)","0"
"cards","12403","populariteit",".","78","0","1749381835","**populariteit** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/populariteit/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=populariteit)","0"
"cards","12404","porselein",".","78","0","1749381835","**porselein** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/porselein/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=porselein)","0"
"cards","12405","portie",".","78","0","1749381835","**portie** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/portie/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=portie)","0"
"cards","12406","posten",".","78","0","1749381835","**posten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/posten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=posten)","0"
"cards","12407","pot",".","78","0","1749381835","**pot** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pot/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pot)","0"
"cards","12408","prent",".","78","0","1749381835","**prent** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prent/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prent)","0"
"cards","12409","present",".","78","0","1749381835","**present** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/present/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=present)","0"
"cards","12410","presentatie",".","78","0","1749381835","**presentatie** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/presentatie/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=presentatie)","0"
"cards","12411","presenteren",".","78","0","1749381835","**presenteren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/presenteren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=presenteren)","0"
"cards","12412","presidentsverkiezing",".","78","0","1749381835","**presidentsverkiezing** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/presidentsverkiezing/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=presidentsverkiezing)","0"
"cards","12413","presteren",".","78","0","1749381835","**presteren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/presteren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=presteren)","0"
"cards","12414","prestige",".","78","0","1749381835","**prestige** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prestige/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prestige)","0"
"cards","12415","prestigieus",".","78","0","1749381835","**prestigieus** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prestigieus/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prestigieus)","0"
"cards","12416","prettig",".","78","0","1749381835","**prettig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prettig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prettig)","0"
"cards","12417","preventie",".","78","0","1749381835","**preventie** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/preventie/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=preventie)","0"
"cards","12418","preventief",".","78","0","1749381835","**preventief** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/preventief/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=preventief)","0"
"cards","12419","priester",".","78","0","1749381835","**priester** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/priester/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=priester)","0"
"cards","12420","prijken",".","78","0","1749381835","**prijken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prijken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prijken)","0"
"cards","12421","prijskaartje",".","78","0","1749381835","**prijskaartje** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prijskaartje/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prijskaartje)","0"
"cards","12422","prijzen",".","78","0","1749381835","**prijzen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prijzen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prijzen)","0"
"cards","12423","pril",".","78","0","1749381835","**pril** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pril/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pril)","0"
"cards","12424","primair",".","78","0","1749381835","**primair** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/primair/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=primair)","0"
"cards","12425","primeur",".","78","0","1749381835","**primeur** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/primeur/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=primeur)","0"
"cards","12426","primitief",".","78","0","1749381835","**primitief** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/primitief/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=primitief)","0"
"cards","12427","printer",".","78","0","1749381835","**printer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/printer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=printer)","0"
"cards","12428","prioriteit",".","78","0","1749381835","**prioriteit** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prioriteit/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prioriteit)","0"
"cards","12429","privaat",".","78","0","1749381835","**privaat** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/privaat/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=privaat)","0"
"cards","12430","privatisering",".","78","0","1749381835","**privatisering** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/privatisering/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=privatisering)","0"
"cards","12431","privé",".","78","0","1749381835","**privé** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/privé/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=privé)","0"
"cards","12432","privé-leven",".","78","0","1749381835","**privé-leven** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/privé-leven/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=privé-leven)","0"
"cards","12433","pro",".","78","0","1749381835","**pro** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/pro/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=pro)","0"
"cards","12434","probleemloos",".","78","0","1749381835","**probleemloos** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/probleemloos/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=probleemloos)","0"
"cards","12435","problematiek",".","78","0","1749381835","**problematiek** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/problematiek/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=problematiek)","0"
"cards","12436","procédé",".","78","0","1749381835","**procédé** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/procédé/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=procédé)","0"
"cards","12437","processor",".","78","0","1749381835","**processor** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/processor/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=processor)","0"
"cards","12438","procureur",".","78","0","1749381835","**procureur** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/procureur/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=procureur)","0"
"cards","12439","procureur-generaal",".","78","0","1749381835","**procureur-generaal** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/procureur-generaal/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=procureur-generaal)","0"
"cards","12440","productiecapaciteit",".","78","0","1749381835","**productiecapaciteit** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/productiecapaciteit/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=productiecapaciteit)","0"
"cards","12441","productieproces",".","78","0","1749381835","**productieproces** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/productieproces/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=productieproces)","0"
"cards","12442","proef",".","78","0","1749381835","**proef** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/proef/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=proef)","0"
"cards","12443","profileren",".","78","0","1749381835","**profileren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/profileren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=profileren)","0"
"cards","12444","prognose",".","78","0","1749381835","**prognose** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prognose/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prognose)","0"
"cards","12445","progressief",".","78","0","1749381835","**progressief** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/progressief/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=progressief)","0"
"cards","12446","prominent",".","78","0","1749381835","**prominent** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prominent/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prominent)","0"
"cards","12447","promoten",".","78","0","1749381835","**promoten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/promoten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=promoten)","0"
"cards","12448","prompt",".","78","0","1749381835","**prompt** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prompt/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prompt)","0"
"cards","12449","prooi",".","78","0","1749381835","**prooi** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prooi/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prooi)","0"
"cards","12450","prop",".","78","0","1749381835","**prop** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prop/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prop)","0"
"cards","12451","proportie",".","78","0","1749381835","**proportie** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/proportie/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=proportie)","0"
"cards","12452","protesteren",".","78","0","1749381835","**protesteren** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/protesteren/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=protesteren)","0"
"cards","12453","prototype",".","78","0","1749381835","**prototype** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/prototype/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=prototype)","0"
"cards","12454","provinciaal",".","78","0","1749381835","**provinciaal** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/provinciaal/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=provinciaal)","0"
"cards","12455","psychiater",".","78","0","1749381835","**psychiater** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/psychiater/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=psychiater)","0"
"cards","12456","psychiatrisch",".","78","0","1749381835","**psychiatrisch** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/psychiatrisch/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=psychiatrisch)","0"
"cards","12457","psychische",".","78","0","1749381835","**psychische** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/psychische/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=psychische)","0"
"cards","12458","psychologie",".","78","0","1749381835","**psychologie** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/psychologie/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=psychologie)","0"
"cards","12459","psychologisch",".","78","0","1749381835","**psychologisch** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/psychologisch/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=psychologisch)","0"
"cards","12460","publiciteit",".","78","0","1749381835","**publiciteit** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/publiciteit/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=publiciteit)","0"
"cards","12461","puin",".","78","0","1749381835","**puin** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/puin/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=puin)","0"
"cards","12462","quasi",".","78","0","1749381835","**quasi** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/quasi/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=quasi)","0"
"cards","12463","raadplegen",".","78","0","1749381835","**raadplegen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/raadplegen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=raadplegen)","0"
"cards","12464","raadsel",".","78","0","1749381835","**raadsel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/raadsel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=raadsel)","0"
